"Green Township United States"
39.9,84.22,306,5,-30,1,1,"SYN"

78.3,105.2,144.3,204.6,235.9,255.9,245.5,232.1,179.8,143.5,80.7,64.4
-3.3,-0.5,4.3,10.2,15.3,21.3,22.8,20.9,18.5,11,5,-1.1
5.1,4.9,5.7,5.2,4,3.9,3.4,3.2,2.8,3.9,4.7,4.9
982	124	20.6	5.2
891	114	21.1	4.6
755	107	21.1	5.7
575	92	21.1	6.2
366	73	20	6.7
166	49	18.9	5.2
31	20	16.1	4.6
0	0	15	4.1
0	0	13.3	4.6
0	0	10.6	3.6
0	0	8.9	2.1
0	0	7.8	2.6
0	0	7.8	2.1
0	0	7.8	2.1
0	0	7.2	2.1
0	0	6.7	1.5
22	19	7.2	2.1
127	74	10	4.1
313	134	11.7	3.6
501	140	12.8	4.1
683	216	13.3	4.1
788	202	14.4	5.2
865	283	16.1	2.1
885	292	16.7	4.6
775	382	17.8	3.1
753	329	18.9	3.1
688	181	19.4	2.6
518	211	18.9	3.6
327	131	18.3	2.6
157	71	17.8	3.6
30	24	15	2.6
0	0	12.2	2.6
0	0	11.7	3.1
0	0	10	3.1
0	0	10.6	3.1
0	0	10.6	3.1
0	0	9.4	2.1
0	0	7.8	2.6
0	0	7.8	1.5
0	0	6.7	2.6
25	18	7.8	3.6
149	49	10	4.1
348	75	12.8	5.7
545	87	15	5.7
688	161	16.7	5.2
710	252	18.3	4.1
890	272	18.9	5.7
649	334	19.4	4.6
627	328	20.6	5.2
825	223	22.2	2.1
595	297	22.2	4.1
418	238	21.7	4.1
179	157	21.1	3.1
83	83	20	2.6
13	13	18.9	2.6
0	0	18.9	1.5
0	0	18.3	1.5
0	0	18.3	3.1
0	0	17.2	3.6
0	0	17.8	3.6
0	0	16.7	2.1
0	0	17.2	4.1
0	0	17.8	3.1
0	0	18.9	5.2
13	13	18.3	6.2
33	33	16.7	4.1
86	84	17.8	7.7
222	220	18.9	7.7
426	354	22.2	8.8
703	233	23.3	9.8
622	333	23.9	6.7
464	375	22.2	3.6
503	387	25	4.6
331	323	24.4	7.2
304	296	24.4	7.2
186	184	25	7.2
86	85	23.3	9.8
35	35	20	3.6
10	10	20.6	4.1
0	0	19.4	7.7
0	0	19.4	8.2
0	0	16.7	4.6
0	0	16.1	5.2
0	0	16.1	6.7
0	0	15.6	5.2
0	0	16.1	7.7
0	0	15	7.7
0	0	13.3	8.2
21	18	13.3	7.7
69	68	13.3	7.2
81	79	13.3	6.7
129	127	12.8	7.2
180	172	12.8	7.2
320	313	13.3	7.2
446	338	15	7.2
530	444	15	9.3
443	427	13.9	9.8
333	323	13.9	8.2
311	307	13.3	8.2
230	227	12.2	7.2
138	135	12.8	7.2
48	48	12.2	6.7
10	10	12.8	6.2
0	0	12.2	5.2
0	0	12.2	6.7
0	0	12.2	6.7
0	0	11.1	5.2
0	0	11.1	6.7
0	0	10.6	5.2
0	0	10.6	6.2
0	0	9.4	4.1
0	0	9.4	5.2
7	7	10	6.2
45	44	10	6.7
138	135	10	4.6
118	113	10	4.6
246	223	11.1	6.7
540	439	12.8	6.7
421	274	14.4	6.7
701	440	15	7.2
538	309	15.6	6.7
555	358	16.1	6.7
398	289	16.1	8.2
334	275	16.1	3.6
293	182	16.7	5.2
122	103	15.6	4.1
20	19	14.4	3.1
0	0	13.9	2.6
0	0	12.8	3.6
0	0	11.1	4.1
0	0	10	2.1
0	0	8.9	1.5
0	0	8.9	3.1
0	0	8.3	3.1
0	0	7.2	2.6
0	0	6.1	2.6
30	18	6.7	2.1
160	43	8.3	2.6
352	91	8.9	3.6
432	153	11.1	7.7
425	216	12.2	6.2
308	306	12.2	5.2
345	343	12.2	4.1
379	367	12.8	4.1
436	427	13.3	3.6
351	345	13.3	3.1
366	360	12.8	3.6
250	249	14.4	2.6
248	177	15	4.1
107	81	14.4	3.1
27	23	12.8	1.5
0	0	11.7	0
0	0	10	1.5
0	0	8.9	2.1
0	0	8.9	1.5
0	0	7.2	2.1
0	0	7.8	0
0	0	7.8	1.5
0	0	6.7	1.5
0	0	6.1	2.1
29	19	7.2	2.6
156	50	10	2.6
355	81	12.8	3.1
519	107	14.4	2.1
681	238	15.6	5.2
692	355	16.7	6.2
760	245	17.2	5.2
524	391	17.8	5.2
662	454	17.2	4.1
597	345	18.3	5.2
493	284	17.2	2.1
423	233	16.7	4.6
211	186	17.8	3.1
76	72	15.6	2.6
29	24	14.4	2.6
0	0	11.7	2.6
0	0	10	2.1
0	0	10	1.5
0	0	8.3	2.6
0	0	8.3	2.6
0	0	8.3	2.6
0	0	7.8	2.1
0	0	7.2	3.6
0	0	8.9	2.6
22	21	8.9	2.1
136	77	10.6	3.1
306	103	14.4	4.1
501	135	16.7	6.2
687	155	18.3	5.2
814	232	18.9	6.2
732	345	20	3.1
930	312	18.9	4.1
861	247	20.6	7.2
831	170	21.1	3.1
377	231	21.7	4.6
466	209	20	6.2
293	120	18.3	5.2
172	61	18.3	3.6
34	25	15.6	2.6
0	0	14.4	1.5
0	0	12.2	2.6
0	0	13.3	2.6
0	0	11.1	2.1
0	0	12.2	0
0	0	11.7	2.6
0	0	10	2.6
0	0	10	1.5
0	0	10	1.5
26	20	9.4	1.5
147	57	11.7	2.1
341	89	14.4	3.6
543	116	17.2	5.7
721	137	20	3.6
864	156	21.1	3.6
959	191	22.2	4.6
997	204	22.8	3.1
970	202	23.3	3.6
810	276	23.9	5.7
632	218	24.4	5.2
549	164	24.4	5.2
369	95	23.3	5.2
172	63	22.8	5.7
33	25	18.3	1.5
0	0	17.2	2.6
0	0	16.1	2.6
0	0	14.4	0
0	0	12.8	1.5
0	0	13.9	2.6
0	0	12.8	2.1
0	0	12.2	0
0	0	11.1	1.5
0	0	11.1	1.5
32	19	12.8	1.5
166	44	14.4	2.1
363	68	16.7	1.5
568	85	18.9	1.5
750	100	20.6	2.1
889	110	21.7	2.6
979	116	24.4	3.6
1010	118	26.7	4.1
980	122	27.8	2.1
897	116	27.8	3.1
711	108	27.8	4.1
583	96	27.8	2.6
324	136	27.8	1.5
65	56	26.2	1.7
32	30	22.5	2
0	0	21	2.5
0	0	19.6	1.8
0	0	17.9	2.2
0	0	16.9	3.2
0	0	15.9	3
0	0	14.9	3
0	0	14.1	3.1
0	0	13.4	2.8
0	0	11.8	2.7
28	27	12.4	2.7
117	98	14.4	3.1
273	156	16.7	4.1
511	206	19.4	4.1
668	206	22.2	3.1
813	240	23.9	3.1
748	208	25.6	5.2
908	197	26.7	4.1
898	197	27.2	4.6
739	229	27.8	4.1
663	214	27.2	5.2
539	137	26.7	5.7
343	106	26.1	5.7
150	83	25	4.1
18	18	24.4	5.7
0	0	22.8	2.6
0	0	22.2	3.6
0	0	21.7	5.2
0	0	21.7	5.2
0	0	21.1	5.7
0	0	21.1	5.7
0	0	20	5.7
0	0	19.4	4.1
0	0	18.9	4.1
15	15	18.9	4.1
76	70	19.4	5.2
119	115	20.6	5.2
150	143	19.4	6.2
166	165	18.3	5.2
311	307	20	3.6
330	329	22.8	7.2
361	360	22.8	6.2
366	362	22.2	7.7
400	397	21.7	5.2
620	295	23.3	5.7
394	309	23.9	6.7
155	154	24.4	5.2
52	52	24.4	5.2
29	29	22.8	7.2
0	0	21.1	5.2
0	0	21.7	6.2
0	0	22.2	8.2
0	0	21.7	6.7
0	0	22.2	8.2
0	0	19.4	7.2
0	0	17.8	4.6
0	0	17.2	4.6
0	0	16.1	3.1
28	20	16.1	3.6
159	49	17.8	6.2
352	73	18.9	5.2
550	94	20	6.2
722	111	21.7	7.7
865	122	23.3	7.2
957	129	24.4	8.2
990	131	25	10.3
966	129	25.6	9.3
827	143	26.1	9.3
676	222	26.1	10.3
385	262	25.6	6.2
66	63	23.9	5.2
65	64	18.3	5.2
18	18	17.8	7.7
0	0	15	7.2
0	0	13.3	6.7
0	0	12.8	7.7
0	0	11.7	5.2
0	0	11.7	5.2
0	0	11.1	5.2
0	0	10	4.1
0	0	10.6	3.6
0	0	10	3.1
21	21	10	2.6
73	73	10	3.1
143	141	9.4	4.1
220	217	9.4	5.2
319	316	10	5.2
416	413	10	5.2
437	436	9.4	5.2
468	467	9.4	5.2
445	443	8.9	4.1
392	391	9.4	3.1
364	362	9.4	2.6
273	272	10	3.1
200	199	10	5.2
93	93	10	2.1
25	25	9.4	1.5
0	0	9.4	0
0	0	8.9	1.5
0	0	7.2	1.5
0	0	7.2	1.5
0	0	6.7	0
0	0	6.1	0
0	0	6.1	1.5
0	0	4.4	0
0	0	4.4	0
21	18	4.4	0
146	60	8.9	0
323	99	10.6	3.1
505	140	11.7	4.6
671	215	13.3	4.1
814	179	14.4	4.1
876	338	16.1	4.1
821	374	17.2	2.6
830	301	18.9	2.6
530	362	19.4	2.1
331	330	19.4	4.1
250	212	18.9	5.7
154	152	18.3	3.6
64	63	18.3	5.2
19	19	17.8	3.1
0	0	17.2	3.6
0	0	17.2	5.2
0	0	17.2	3.6
0	0	16.1	3.1
0	0	15	2.6
0	0	13.9	0
0	0	13.3	2.1
0	0	14.4	2.1
0	0	15	3.1
22	22	15.6	4.6
57	55	17.2	4.1
127	125	18.3	5.2
226	221	19.4	5.2
315	312	20	5.2
559	333	22.8	6.2
537	366	23.9	6.2
545	395	25	5.7
732	416	25.6	5.7
284	278	25	5.7
276	274	24.4	5.7
153	149	20.6	3.6
84	81	20	4.1
65	65	19.4	2.6
25	25	18.9	3.1
0	0	17.8	2.1
0	0	17.8	2.6
0	0	17.2	3.1
0	0	17.2	2.6
0	0	17.2	1.5
0	0	17.2	0
0	0	17.2	2.1
0	0	17.2	2.1
0	0	17.2	1.5
24	24	17.2	1.5
26	24	17.8	2.1
156	153	18.3	2.1
288	283	19.4	1.5
537	300	21.1	3.1
447	353	22.2	2.6
354	344	21.7	2.6
334	330	22.2	2.6
368	364	21.7	2.6
441	441	22.8	0
353	297	22.8	2.1
212	189	23.3	2.6
134	131	22.2	3.1
87	85	21.7	2.6
24	23	21.7	1.5
0	0	20.6	2.6
0	0	20.6	4.1
0	0	20.6	5.2
0	0	20	4.1
0	0	20.6	3.1
0	0	20	3.1
0	0	20.6	4.1
0	0	18.9	9.8
0	0	17.8	1.5
16	16	17.8	3.1
116	98	18.9	3.1
122	111	20.6	3.6
254	234	23.3	5.2
405	253	25.6	5.2
376	287	26.1	5.7
463	373	27.2	6.2
432	374	28.3	5.2
665	442	27.8	6.2
236	233	28.3	6.2
410	253	29.4	7.7
491	244	29.4	7.2
328	174	28.3	6.2
127	81	27.8	5.2
28	26	26.7	4.1
0	0	25.6	4.1
0	0	25.6	5.2
0	0	25	4.1
0	0	23.9	3.6
0	0	23.3	3.6
0	0	21.7	3.6
0	0	21.1	7.2
0	0	21.7	5.2
0	0	20.6	4.1
11	11	20.6	4.6
58	54	19.4	3.1
175	175	20	2.1
261	224	21.7	3.1
452	304	22.8	3.6
667	385	24.4	3.6
863	375	25.6	2.6
919	328	26.1	4.1
897	266	27.2	6.2
808	258	27.8	4.1
675	303	27.8	5.2
534	194	27.2	5.7
326	154	26.7	5.7
145	94	25	4.6
32	31	22.8	3.6
0	0	22.2	2.6
0	0	20	2.1
0	0	19.4	1.5
0	0	18.9	0
0	0	16.7	0
0	0	16.7	2.1
0	0	16.7	2.6
0	0	16.1	2.1
0	0	15	2.1
28	21	16.7	3.1
153	58	17.2	3.1
325	96	19.4	5.7
524	111	20	4.6
670	163	20.6	7.2
645	354	20.6	5.2
913	284	21.7	6.2
435	341	22.8	5.2
827	318	22.8	6.7
860	310	23.9	6.7
328	227	23.3	6.2
341	250	22.2	6.2
333	149	22.8	4.6
177	82	21.7	4.6
36	26	20.6	3.6
0	0	18.9	3.6
0	0	17.2	3.1
0	0	16.7	2.6
0	0	15.6	0
0	0	15	0
0	0	13.3	2.1
0	0	12.8	2.1
0	0	13.3	3.1
0	0	12.2	2.1
25	23	13.3	2.6
139	71	15.6	2.6
307	117	18.3	2.1
432	183	20.6	2.6
680	187	22.2	3.1
798	214	22.2	4.6
852	313	22.8	5.7
904	297	23.3	2.6
824	407	24.4	3.6
723	401	24.4	3.1
618	289	24.4	3.1
537	236	23.9	3.1
286	177	22.8	3.1
148	101	22.2	3.6
27	26	19.4	2.1
0	0	18.9	2.1
0	0	17.8	2.6
0	0	17.2	2.6
0	0	17.2	2.6
0	0	16.7	2.6
0	0	16.7	3.6
0	0	16.1	3.1
0	0	16.7	4.1
0	0	16.1	3.6
11	11	16.1	3.6
96	82	16.1	3.6
287	149	16.7	4.6
260	180	18.9	3.6
376	255	20	3.1
664	312	21.7	4.1
864	341	23.3	5.2
965	245	23.9	4.1
866	316	24.4	2.6
667	421	26.1	3.6
391	297	25.6	3.1
407	291	24.4	3.1
270	200	25	6.2
147	97	23.9	4.6
27	24	21.7	4.1
0	0	21.7	3.1
0	0	21.1	3.1
0	0	20	3.6
0	0	18.3	3.1
0	0	18.3	4.6
0	0	18.3	3.6
0	0	17.8	3.6
0	0	17.8	3.6
0	0	16.7	3.1
24	18	16.1	3.1
154	58	19.4	3.6
340	88	21.7	2.6
536	114	23.3	3.1
708	134	25.6	5.7
801	169	27.2	4.1
914	226	28.3	6.2
945	193	28.9	5.2
820	280	29.4	4.1
824	266	29.4	5.2
688	239	30	5.2
416	201	29.4	5.2
352	128	28.9	5.2
181	68	28.3	5.2
39	28	26.7	5.2
0	0	25	3.1
0	0	23.9	3.1
0	0	22.8	3.1
0	0	22.8	3.6
0	0	21.1	3.1
0	0	21.7	3.6
0	0	21.7	3.6
0	0	21.7	4.6
0	0	21.7	5.2
27	24	21.1	4.6
112	91	22.2	3.6
325	150	23.3	3.1
485	200	25	4.1
551	273	26.1	3.6
599	317	27.8	3.1
731	392	28.3	2.1
564	443	28.9	3.1
898	257	30	4.1
441	182	27.8	3.6
127	121	22.2	9.3
193	193	22.8	4.1
190	190	22.8	4.1
117	93	22.8	3.1
23	22	22.8	3.1
0	0	22.2	3.1
0	0	21.7	2.1
0	0	21.7	2.1
0	0	21.1	3.1
0	0	21.1	2.6
0	0	20.6	2.6
0	0	20.6	3.6
0	0	21.1	3.1
0	0	21.1	2.6
18	17	20.6	3.1
93	92	20.6	2.6
138	137	21.7	4.1
231	230	22.2	5.2
497	284	23.9	3.6
696	226	25	4.1
814	278	26.1	4.6
868	256	27.2	2.6
890	238	27.8	3.6
799	209	27.8	3.1
700	136	27.8	4.1
517	139	28.3	3.6
381	99	27.8	3.6
185	80	26.7	4.1
40	37	24.4	2.1
1	1	23.3	2.1
0	0	21.7	3.1
0	0	20	3.1
0	0	19.4	2.6
0	0	19.4	2.6
0	0	18.9	3.1
0	0	18.3	1.5
0	0	17.2	1.5
0	0	17.2	1.5
25	22	17.8	1.5
134	93	20	0
272	147	22.2	0
475	192	24.4	3.1
664	202	26.1	2.6
793	152	28.3	1.5
887	225	29.4	0
861	165	30	2.6
855	252	30	3.1
688	357	30	2.6
672	194	30.6	3.1
490	250	29.4	3.6
281	177	29.4	3.1
136	116	27.8	3.1
44	43	27.2	3.1
0	0	25.6	2.1
0	0	25	3.1
0	0	23.9	3.1
0	0	23.3	2.6
0	0	23.3	2.6
0	0	23.3	2.6
0	0	21.7	1.5
0	0	21.7	1.5
0	0	20.6	2.1
26	23	21.1	2.6
139	75	23.9	3.1
311	112	25	4.1
514	148	26.7	3.6
671	137	28.3	4.1
737	195	29.4	4.6
597	329	30.6	4.6
888	351	31.1	4.6
873	280	31.7	4.1
680	237	31.7	4.6
655	253	30.6	5.7
434	219	30.6	5.7
376	118	30	6.2
186	90	29.4	5.2
43	28	28.3	5.7
0	0	27.8	4.1
0	0	26.7	4.6
0	0	26.1	4.6
0	0	26.1	5.2
0	0	26.1	4.6
0	0	26.1	5.7
0	0	25.6	4.1
0	0	25	3.1
0	0	23.3	2.1
14	14	23.3	1.5
96	91	23.3	4.1
233	168	25.6	3.6
500	125	25.6	5.2
667	168	27.2	5.7
789	185	28.3	5.7
885	162	28.9	6.7
919	152	29.4	6.2
767	242	29.4	6.2
806	273	30	6.2
703	144	30	6.7
579	131	30	6.2
387	101	29.4	7.7
184	71	28.3	6.7
39	28	26.7	4.6
0	0	25.6	4.1
0	0	23.9	2.6
0	0	22.8	2.1
0	0	22.2	2.6
0	0	21.7	4.6
0	0	20	6.2
0	0	16.7	5.7
0	0	15.6	5.7
0	0	15	5.2
31	20	15	5.2
158	49	15.6	4.1
355	71	17.2	5.2
517	122	18.3	3.6
684	124	19.4	4.1
780	229	20.6	3.1
825	224	21.7	2.6
924	196	22.8	3.6
839	179	24.4	3.1
757	334	25.6	3.6
703	185	26.7	2.6
382	207	25	2.6
312	171	25	2.1
141	109	24.4	1.5
35	35	22.8	1.5
0	0	21.7	1.5
0	0	19.4	2.1
0	0	19.4	2.6
0	0	18.3	2.1
0	0	17.8	2.1
0	0	17.8	3.1
0	0	17.2	2.1
0	0	18.3	2.6
0	0	17.8	2.6
12	10	17.8	2.1
34	31	17.8	3.1
81	77	17.2	3.6
145	139	17.8	4.1
307	301	18.9	7.2
431	325	21.1	5.7
307	303	20.6	4.6
360	354	20	3.1
253	246	18.9	2.1
195	193	18.9	2.6
205	201	19.4	1.5
364	205	22.2	2.6
147	145	21.1	2.6
94	87	21.1	2.6
19	19	21.1	3.1
2	2	20.6	2.1
0	0	20	2.6
0	0	19.4	2.6
0	0	19.4	3.6
0	0	19.4	4.1
0	0	18.9	3.6
0	0	18.9	4.1
0	0	18.9	4.1
0	0	18.9	2.6
30	20	18.3	2.1
161	47	19.4	4.1
348	72	21.7	4.6
544	91	23.3	4.1
721	106	24.4	5.2
862	117	25.6	5.2
945	129	26.1	5.7
912	160	26.7	5.7
846	187	27.8	6.2
790	186	27.8	5.7
687	168	28.3	4.1
526	150	28.3	3.6
389	76	27.8	4.6
193	67	27.2	2.6
47	26	25.6	3.1
1	1	23.3	3.6
0	0	22.8	3.1
0	0	22.8	3.6
0	0	21.7	3.6
0	0	21.1	3.1
0	0	20.6	3.1
0	0	18.3	2.1
0	0	18.9	3.1
0	0	19.4	3.6
21	21	18.9	3.1
79	70	19.4	2.1
150	148	21.1	4.1
103	95	20.6	5.2
183	178	18.9	7.2
210	204	18.9	4.6
266	262	19.4	6.7
367	367	20	6.7
437	380	21.7	7.7
440	378	23.3	6.2
306	240	23.9	5.7
171	125	22.8	6.2
361	128	22.2	6.2
145	86	21.7	5.2
38	35	20.6	6.2
0	0	18.9	5.2
0	0	17.8	7.2
0	0	16.7	6.2
0	0	16.7	6.2
0	0	16.1	6.2
0	0	15.6	5.7
0	0	15.6	6.2
0	0	15.6	6.2
0	0	15.6	8.2
21	19	15.6	8.2
112	75	16.1	9.3
155	133	16.7	7.7
160	153	17.2	8.2
249	248	16.7	7.7
280	275	16.7	6.7
369	364	17.2	7.2
238	236	17.2	6.2
269	264	17.2	6.2
391	390	17.8	6.7
433	373	17.2	5.7
200	192	17.8	5.7
188	158	18.9	8.2
83	71	17.8	7.2
31	30	16.7	5.2
1	1	15	4.6
0	0	15	3.6
0	0	14.4	5.2
0	0	14.4	4.1
0	0	14.4	4.1
0	0	13.9	3.6
0	0	13.9	3.1
0	0	13.9	3.6
0	0	13.9	5.2
24	21	13.9	3.1
157	68	14.4	3.1
340	70	16.7	4.6
497	130	18.3	5.7
680	152	18.9	5.2
799	160	20.6	6.7
703	309	20.6	6.2
963	159	21.7	7.2
916	111	21.7	6.7
824	179	22.8	5.7
724	134	22.8	5.7
512	161	22.8	5.7
385	131	22.8	3.6
169	83	21.7	3.6
49	29	20	3.6
2	1	18.3	3.1
0	0	16.7	3.1
0	0	15.6	2.1
0	0	14.4	3.1
0	0	13.3	2.6
0	0	12.8	2.6
0	0	12.2	1.5
0	0	10.6	0
0	0	10	0
26	22	11.1	0
134	59	14.4	1.5
297	97	16.7	1.5
531	128	19.4	0
714	152	20.6	2.6
847	168	22.2	0
939	174	23.3	3.1
923	170	25	4.1
898	203	25.6	2.6
879	184	27.2	3.1
713	151	27.2	1.5
590	136	27.2	3.1
396	105	26.7	3.6
198	73	26.1	2.1
46	33	23.3	1.5
1	1	20.6	2.1
0	0	20.6	2.1
0	0	19.4	2.1
0	0	16.7	2.1
0	0	17.8	0
0	0	16.1	2.6
0	0	17.2	3.1
0	0	15.6	2.6
0	0	14.4	2.1
32	18	15.6	2.1
154	55	17.8	3.6
334	91	19.4	3.1
542	92	22.2	3.6
726	91	23.9	4.6
811	81	25	4.6
868	142	26.1	5.2
927	106	26.1	4.6
914	203	26.7	4.1
822	185	27.2	5.2
689	210	27.8	4.1
434	239	26.7	3.6
293	198	25.6	4.1
105	102	25	4.1
10	10	20	4.1
1	1	19.4	2.6
0	0	20	2.6
0	0	20.6	2.6
0	0	18.9	2.1
0	0	18.9	0
0	0	18.3	0
0	0	18.3	2.1
0	0	17.8	3.1
0	0	18.3	2.1
16	15	17.8	2.1
109	75	20	2.1
271	141	21.7	2.1
457	214	24.4	2.1
630	240	26.1	0
611	400	26.7	0
853	391	27.8	3.1
825	389	29.4	2.1
877	349	28.3	0
783	380	28.3	0
618	358	23.9	6.2
429	313	23.3	5.7
139	114	22.2	4.6
121	93	23.3	0
33	33	22.8	1.5
1	1	21.1	2.1
0	0	20	1.5
0	0	20.6	2.1
0	0	21.1	2.6
0	0	20.6	2.1
0	0	21.1	2.6
0	0	21.1	2.6
0	0	20.6	2.1
0	0	20.6	2.1
11	11	21.1	2.1
92	78	21.7	3.6
191	141	24.4	5.2
378	250	25	4.1
616	249	27.2	5.2
749	310	28.9	4.6
826	280	30	6.2
869	332	30.6	4.1
903	293	31.7	5.2
785	318	30.6	3.6
565	309	31.1	3.6
479	240	30.6	5.2
323	186	30	4.6
155	98	28.9	3.1
41	39	27.2	3.1
1	1	25	2.6
0	0	25.6	3.1
0	0	24.4	2.6
0	0	23.9	3.6
0	0	23.3	3.6
0	0	23.3	4.1
0	0	22.8	3.1
0	0	22.2	3.6
0	0	22.2	3.6
20	19	22.2	3.6
32	32	22.8	3.6
229	162	23.3	3.6
192	189	26.1	6.7
543	235	27.2	5.2
531	377	27.2	4.6
613	347	26.1	5.7
416	392	26.1	7.7
738	453	26.1	5.2
750	262	28.9	7.2
420	311	29.4	9.3
341	267	28.3	5.2
252	193	28.3	5.2
171	94	27.2	4.1
41	34	25.6	3.1
1	0	24.4	3.6
0	0	23.9	3.6
0	0	23.9	2.6
0	0	22.2	2.6
0	0	22.8	3.1
0	0	21.1	2.1
0	0	22.2	2.1
0	0	22.2	3.1
0	0	22.2	4.6
27	27	21.7	1.5
142	43	23.3	3.1
288	108	25	3.1
487	96	27.2	3.1
662	156	28.3	4.1
733	195	29.4	4.6
732	305	30.6	4.6
985	253	30.6	4.6
721	389	32.2	4.6
660	343	32.2	5.2
552	285	32.8	5.2
381	248	31.1	5.2
152	150	24.4	7.7
143	118	25.2	4.4
39	38	23.9	3.9
3	3	23.9	3.8
0	0	23.3	4.4
0	0	22.7	3.3
0	0	22.6	3.5
0	0	22.4	3.2
0	0	22.1	3.1
0	0	21.7	2.9
0	0	21.1	2.6
0	0	21.1	2.7
24	20	21.3	2.9
139	59	21.7	3.1
326	92	23.5	3.1
523	121	25.4	3.1
701	144	27.2	3.1
770	203	27.9	4.1
917	232	28.7	5.2
853	252	29.4	6.2
791	285	30	5.5
810	253	30.5	4.8
679	225	31.1	4.1
537	193	30.5	3.4
378	103	30	2.8
177	70	29.4	2.1
47	33	27.7	2.1
1	1	26.1	2.1
0	0	24.4	2.1
0	0	24	2.3
0	0	23.7	2.4
0	0	23.3	2.6
0	0	23.1	3.1
0	0	23	3.6
0	0	22.8	4.1
0	0	22.8	3.6
19	19	22.8	3.1
107	88	22.8	2.6
267	178	24.1	3.5
456	213	25.4	4.3
637	266	26.7	5.2
809	308	26.9	4.7
787	385	27	4.1
853	441	27.2	3.6
805	394	27.6	4.5
670	400	27.9	5.3
512	402	28.3	6.2
429	333	27.4	5.9
319	232	26.5	5.5
140	107	25.6	5.2
25	25	23.7	4.2
0	0	21.9	3.1
0	0	20	2.1
0	0	18.9	2.6
0	0	17.8	3.1
0	0	16.7	3.6
0	0	15.6	3.3
0	0	14.4	2.9
0	0	13.3	2.6
0	0	14.2	3.1
22	19	15.2	3.6
136	61	16.1	4.1
293	125	17.6	4.8
503	173	19.1	5.5
603	228	20.6	6.2
660	268	21.7	5.9
904	284	22.8	5.5
630	374	23.9	5.2
717	332	24.1	5.2
644	383	24.2	5.2
630	306	24.4	5.2
339	228	23.9	4.2
262	164	23.3	3.1
169	105	22.8	2.1
25	23	21.9	2.1
0	0	20.9	2.1
0	0	20	2.1
0	0	19.1	2.3
0	0	18.1	2.4
0	0	17.2	2.6
0	0	16.3	2.6
0	0	15.3	2.6
0	0	14.4	2.6
0	0	14.6	2.9
16	15	14.8	3.3
108	96	15	3.6
160	137	15.6	3.1
159	153	16.1	2.6
298	281	16.7	2.1
437	326	18	2.6
472	316	19.3	3.1
762	378	20.6	3.6
841	277	21.3	4.5
606	306	22.1	5.3
374	294	22.8	6.2
301	181	22.2	5.3
403	112	21.7	4.5
205	68	21.1	3.6
50	30	19.8	3.3
1	1	18.5	2.9
0	0	17.2	2.6
0	0	16.7	2.4
0	0	16.1	2.3
0	0	15.6	2.1
0	0	14.8	1.4
0	0	14.1	0.7
0	0	13.3	0
0	0	13.7	0.9
20	20	14	1.7
116	74	14.4	2.6
294	128	16.5	1.7
492	175	18.5	0.9
675	212	20.6	0
770	285	21.3	0.7
824	340	22.1	1.4
687	418	22.8	2.1
466	393	23.2	1.9
354	327	23.5	1.7
189	181	23.9	1.5
280	279	23.5	1.9
263	191	23.2	2.2
139	122	22.8	2.6
32	32	22.1	2.2
0	0	21.3	1.9
0	0	20.6	1.5
0	0	20	2
0	0	19.5	2.6
0	0	18.9	3.1
0	0	18.3	3.1
0	0	17.8	3.1
0	0	17.2	3.1
0	0	17.4	3.6
22	20	17.6	4.1
125	104	17.8	4.6
227	152	19.5	4.4
296	243	21.1	4.3
536	223	22.8	4.1
557	340	23.5	5.1
795	274	24.3	6.2
598	416	25	7.2
507	458	25	6.3
443	374	25	5.5
333	331	25	4.6
181	177	24.3	5.6
190	190	23.5	6.7
92	90	22.8	7.7
26	26	22.1	6.7
0	0	21.3	5.6
0	0	20.6	4.6
0	0	20.4	4.6
0	0	20.2	4.6
0	0	20	4.6
0	0	20	4.8
0	0	20	5
0	0	20	5.2
0	0	20	4.8
21	21	20	4.5
35	35	20	4.1
139	139	20.7	4.5
242	242	21.5	4.8
317	317	22.2	5.2
370	369	23.1	5.5
473	472	24.1	5.9
465	464	25	6.2
456	456	25.2	5.9
339	263	25.4	5.5
306	294	25.6	5.2
344	341	25.2	5
219	180	24.8	4.8
85	66	24.4	4.6
30	30	23.3	3.9
1	1	22.2	3.3
0	0	21.1	2.6
0	0	21.3	2.8
0	0	21.5	2.9
0	0	21.7	3.1
0	0	20.9	2.9
0	0	20.2	2.8
0	0	19.4	2.6
0	0	19.8	2.4
20	16	20.2	2.3
126	54	20.6	2.1
293	112	22.1	2.8
488	143	23.5	3.4
530	200	25	4.1
697	287	26.3	3.4
629	349	27.6	2.8
744	350	28.9	2.1
924	253	29.3	2.4
613	277	29.6	2.8
624	257	30	3.1
547	178	29.4	2.9
371	121	28.9	2.8
201	66	28.3	2.6
46	31	27	3.3
1	1	25.7	3.9
0	0	24.4	4.6
0	0	23.7	4.1
0	0	22.9	3.6
0	0	22.2	3.1
0	0	21.8	2.1
0	0	21.5	1
0	0	21.1	0
0	0	20.4	0.9
25	16	19.6	1.7
143	41	18.9	2.6
331	62	22	2.9
487	94	25.2	3.3
666	99	28.3	3.6
793	118	29.1	4.1
965	200	29.8	4.7
960	220	30.6	5.2
895	229	30.6	5.2
745	231	30.6	5.2
653	169	30.6	5.2
555	178	29.8	5.2
326	149	29.1	5.2
