SITE,ElevenMile_TMY_ACP_,,,,,,,,,,,
COUNTRY,United States,,,,,,,,,,,
LONGITUDE (degrees),-111.6026424,,,,,,,,,,,
LATITUDE (degrees),32.77034159,,,,,,,,,,,
ELEVATION (m),460,,,,,,,,,,,
UTC_OFFSET (hours),-7,,,,,,,,,,,
TYPE,TMY,,,,,,,,,,,
DATASET,Vaisala 2.1.4,,,,,,,,,,,
UNIQUE_ID,mfqtezrxgu3temldga4dgobtgm2wgy,,,,,,,,,,,
CREATION_TIME,2023-07-28 13:57:21 +0000,,,,,,,,,,,
PERIOD,hourly,data represents the period ending mean,,,,,,,,,,
date time,GHI (W m-2),DNI (W m-2),DIF (W m-2),windspeed at 10m (m s-1),winddirection at 10m (degrees),temperature at 2m (degrees C),pressure at 0m (Pa),total precipitable water vapor (cm),albedo (fraction),precipitation (mm),snowfall (mm),snowdepth (mm)
9/21/2047 11:00,725.636,773.502,145.355,2.37768,191.559,31.2689,95706.3,3.92842,0.25631,0.0066757,0,0
9/21/2047 12:00,814.174,798.394,157.077,2.73113,199.5,32.641,95658.4,3.81767,0.25631,0,0,0
9/21/2047 13:00,838.512,794.49,171.001,3.0689,201.482,33.591,95584.6,3.74331,0.25631,0,0,0
9/21/2047 14:00,749.432,614.895,253.345,3.33707,200.651,34.6442,95503.9,3.67867,0.25631,0,0,0
9/21/2047 15:00,491.788,206.647,343.686,3.38824,203.256,35.8368,95403.5,3.48464,0.25631,0,0,0
9/21/2047 16:00,283.967,95.1734,229.685,3.45325,208.988,36.8592,95295.6,3.20627,0.25631,0,0,0
9/21/2047 17:00,333.988,631.566,89.9422,4.10483,212.282,37.287,95226.8,3.05893,0.25631,0,0,0
9/21/2047 18:00,129.442,423.681,47.5492,5.26036,219.552,36.9716,95203.4,3.01257,0.25631,0,0,0
9/21/2047 19:00,6.63058,39.4705,4.80842,6.18096,233.099,35.8612,95228.9,3.07311,0.25631,0,0,0
9/21/2047 20:00,0,0,0,6.09165,243.799,33.6198,95299.9,3.27076,0.25631,0,0,0
9/21/2047 21:00,0,0,0,5.14392,249.322,31.1231,95381,3.43184,0.25631,0,0,0
9/21/2047 22:00,0,0,0,4.01955,251.296,29.615,95442.8,3.43408,0.25631,0,0,0
9/21/2047 23:00,0,0,0,2.97996,247.042,28.746,95490.8,3.31006,0.25631,0,0,0
9/22/2047 0:00,0,0,0,2.2226,234.928,28.0649,95518.9,3.14822,0.25631,0,0,0
9/22/2047 1:00,0,0,0,1.91386,222.019,27.5512,95516.5,2.9983,0.25631,0,0,0
9/22/2047 2:00,0,0,0,1.84252,215.552,26.9429,95506.4,2.85064,0.25631,0,0,0
9/22/2047 3:00,0,0,0,1.78382,217.304,25.7082,95501.4,2.76871,0.256307,0,0,0
9/22/2047 4:00,0,0,0,1.64689,228.433,24.1083,95490.2,2.80779,0.256302,0,0,0
9/22/2047 5:00,0,0,0,1.32116,232.252,23.2101,95483.3,2.90848,0.2563,0,0,0
9/22/2047 6:00,0,0,0,1.13233,207.383,22.9088,95493.5,3.02608,0.2563,0.00095367,0,0
9/22/2047 7:00,36.0069,178.894,18.3444,1.53134,177.088,22.7828,95506.4,3.0781,0.2563,0.00095367,0,0
9/22/2047 8:00,215.352,593.551,56.6204,2.26402,175.909,23.4605,95516.9,3.01649,0.2563,0,0,0
9/22/2047 9:00,428.76,764.58,77.5953,2.97064,191.91,25.0199,95525.9,2.91466,0.2563,0.023842,0,0
9/22/2047 10:00,619.488,843.608,93.2023,3.59591,201.848,26.4974,95536,2.81678,0.2563,0.005722,0,0
9/22/2047 11:00,763.611,873.615,111.315,4.02344,205.126,27.6702,95532.7,2.72911,0.2563,0,0,0
9/22/2047 12:00,801.72,679.29,247.203,4.26899,208.159,28.7507,95500.5,2.73029,0.2563,0,0,0
9/22/2047 13:00,791.375,641.644,254.083,4.54074,213.676,29.7636,95445.9,2.90673,0.2563,0,0,0
9/22/2047 14:00,483.307,56.5884,438.455,4.97782,223.064,30.84,95380.6,3.24101,0.2563,0.11253,0,0
9/22/2047 15:00,473.306,168.591,359.941,4.85344,236.313,30.5648,95324.5,3.57881,0.256297,0.39768,0,0
9/22/2047 16:00,432.94,333.774,247.703,4.26049,249.914,28.3361,95275.6,3.72442,0.256292,0.52357,0,0
9/22/2047 17:00,291.83,477.032,117.969,4.38847,266.182,26.635,95242.7,3.68735,0.25629,0.061989,0,0
9/22/2047 18:00,121.199,374.219,50.1619,4.444,288.031,26.6549,95218.2,3.53632,0.25629,0.0019073,0,0
9/22/2047 19:00,5.44168,26.3583,4.26657,3.35206,304.049,27.1272,95191.9,3.31014,0.25629,0,0,0
9/22/2047 20:00,0,0,0,1.86003,345.171,27.0437,95200.3,3.15281,0.25629,0,0,0
9/22/2047 21:00,0,0,0,1.01035,59.1175,26.7496,95242.6,3.10796,0.25629,0,0,0
9/22/2047 22:00,0,0,0,0.961573,109.062,26.6402,95295.7,3.10873,0.25629,0.010967,0,0
9/22/2047 23:00,0,0,0,1.40086,141.763,26.5544,95341.6,3.07699,0.25629,0.0071526,0,0
9/23/2047 0:00,0,0,0,2.1839,176.243,26.4178,95365.7,2.96585,0.25629,0,0,0
9/23/2047 1:00,0,0,0,3.06296,199.817,26.2375,95381.3,2.83804,0.25629,0,0,0
9/23/2047 2:00,0,0,0,3.64121,210.107,25.9191,95401.6,2.73943,0.25629,0,0,0
9/23/2047 3:00,0,0,0,3.5647,212.868,24.8729,95409.4,2.59334,0.25629,0,0,0
9/23/2047 4:00,0,0,0,2.80437,216.018,23.4678,95402.4,2.39583,0.25629,0,0,0
9/23/2047 5:00,0,0,0,1.94893,223.363,22.858,95413.2,2.31671,0.25629,0,0,0
9/23/2047 6:00,0,0,0,1.66419,232.371,22.9458,95440.4,2.39458,0.25629,0.0066757,0,0
9/23/2047 7:00,32.9521,115.372,21.0367,2.0066,240.491,23.1253,95475.2,2.51829,0.25629,0.080109,0,0
9/23/2047 8:00,195.686,410.567,93.4097,2.67843,259.075,23.4421,95545.9,2.66937,0.25629,0.034332,0,0
9/23/2047 9:00,252.072,47.6043,229.157,3.25356,282.937,24.019,95634.3,2.83889,0.25629,0.0038147,0,0
9/23/2047 10:00,443.384,214.844,311.973,3.43223,294.094,24.8376,95692.1,2.93263,0.25629,0,0,0
9/23/2047 11:00,577.965,324.539,330.869,3.53219,297.341,26.0689,95736.4,2.83875,0.25629,0,0,0
9/23/2047 12:00,556.829,156.492,429.818,3.66978,301.171,27.2901,95773.1,2.48724,0.25629,0.0076294,0,0
9/23/2047 13:00,443.835,197.953,280.278,3.51771,301.692,28.0884,95755.6,1.97282,0.25629,0.00047684,0,0
9/23/2047 14:00,823.007,788.434,198.902,3.12913,295.402,28.6119,95695.2,1.49656,0.25629,0,0,0
9/23/2047 15:00,717.537,812.398,151.707,3.00519,284.475,29.0951,95644.4,1.15144,0.25629,0,0,0
9/23/2047 16:00,551.898,792.046,111.358,3.29689,277.778,29.7036,95608.2,0.923039,0.25629,0,0,0
9/23/2047 17:00,346.225,688.703,85.8535,3.53409,282.864,30.1482,95581.4,0.772088,0.25629,0,0,0
9/23/2047 18:00,130.671,431.176,50.8518,3.3851,296.896,30.1424,95565.5,0.66858,0.25629,0,0,0
9/23/2047 19:00,5.5384,31.4812,4.27623,2.89605,315.722,29.176,95571.1,0.598979,0.25629,0,0,0
9/23/2047 20:00,0,0,0,2.40066,350.014,27.5033,95614.3,0.564546,0.25629,0,0,0
9/23/2047 21:00,0,0,0,2.08487,34.3815,26.1515,95676.8,0.564664,0.25629,0,0,0
9/23/2047 22:00,0,0,0,1.64788,63.4828,25.0981,95734.9,0.587193,0.25629,0,0,0
9/23/2047 23:00,0,0,0,1.04421,92.7084,23.969,95780.6,0.626746,0.25629,0,0,0
9/24/2047 0:00,0,0,0,0.612677,128.803,22.7612,95816.6,0.678849,0.25629,0,0,0
9/24/2047 1:00,0,0,0,0.490989,146.795,21.4496,95843.9,0.729069,0.25629,0,0,0
9/24/2047 2:00,0,0,0,0.74285,152.69,19.802,95850.9,0.766608,0.25629,0,0,0
9/24/2047 3:00,0,0,0,1.08515,156.799,17.9536,95841.5,0.816468,0.256285,0,0,0
9/24/2047 4:00,0,0,0,1.19784,153.106,16.4853,95845.6,0.895589,0.256275,0,0,0
9/24/2047 5:00,0,0,0,1.28023,142.596,15.7489,95879,0.96155,0.25627,0,0,0
9/24/2047 6:00,0,0,0,1.28445,137.073,15.9241,95930.7,0.989739,0.25627,0,0,0
9/24/2047 7:00,33.4782,129.435,21.2095,1.20221,140.415,16.4325,95978.9,0.995871,0.25627,0,0,0
9/24/2047 8:00,219.372,587.268,64.6912,1.28399,144.472,17.3257,96000.6,0.991174,0.25627,0,0,0
9/24/2047 9:00,439.42,770.716,89.446,1.18074,151.249,19.5718,96010.8,0.981846,0.25627,0,0,0
9/24/2047 10:00,636.641,854.989,108.061,0.69475,181.894,22.4907,96022.4,0.964837,0.25627,0,0,0
9/24/2047 11:00,787.293,902.482,118.736,0.62978,242.492,25.1049,96019.8,0.934068,0.25627,0,0,0
9/24/2047 12:00,876.738,918.163,130.64,1.33243,293.909,27.1417,95997.7,0.890113,0.25627,0,0,0
9/24/2047 13:00,897.067,921.132,133.567,1.99616,310.274,28.4974,95941.9,0.842608,0.25627,0,0,0
9/24/2047 14:00,849.057,899.011,140.254,2.18517,310.641,29.4686,95857.5,0.809926,0.25627,0,0,0
9/24/2047 15:00,733.096,871.797,129.007,2.4956,314.868,30.3353,95789.2,0.802525,0.25627,0,0,0
9/24/2047 16:00,560.749,830.465,102.744,3.12218,324.138,30.9298,95751.5,0.812562,0.25627,0,0,0
9/24/2047 17:00,349.857,723.137,80.1338,3.44437,330.082,31.0696,95721.2,0.826829,0.25627,0,0,0
9/24/2047 18:00,130.168,466.681,46.5203,3.27523,332.007,30.7842,95693.6,0.851742,0.25627,0,0,0
9/24/2047 19:00,4.973,36.008,3.67279,2.77053,335.291,29.7076,95686.6,0.902527,0.25627,0,0,0
9/24/2047 20:00,0,0,0,2.31744,2.93341,27.702,95705.7,0.971222,0.25627,0,0,0
9/24/2047 21:00,0,0,0,1.94205,53.0421,25.7425,95733.7,1.04461,0.25627,0,0,0
9/24/2047 22:00,0,0,0,1.50904,88.9049,24.632,95765.6,1.12397,0.25627,0,0,0
9/24/2047 23:00,0,0,0,1.5867,107.31,23.709,95791.8,1.2071,0.25627,0,0,0
9/25/2047 0:00,0,0,0,1.94265,115.117,22.5199,95801.3,1.26841,0.25627,0,0,0
9/25/2047 1:00,0,0,0,3.5486,109.474,30.4744,95631.8,1.51786,0.25628,0,0,0
9/25/2047 2:00,0,0,0,3.49429,105.69,29.7204,95617.2,1.43521,0.25628,0,0,0
9/25/2047 3:00,0,0,0,3.3884,102.394,28.5192,95611.6,1.41563,0.25628,0,0,0
9/25/2047 4:00,0,0,0,3.23003,98.9529,27.3537,95628.2,1.42621,0.25628,0,0,0
9/25/2047 5:00,0,0,0,3.22371,94.0786,26.7975,95651.6,1.44684,0.25628,0,0,0
9/25/2047 6:00,0,0,0,3.33239,90.1272,26.5503,95668,1.47917,0.25628,0,0,0
9/25/2047 7:00,32.8486,168.702,16.9207,3.63138,86.8534,26.5481,95697,1.53383,0.25628,0,0,0
9/25/2047 8:00,210.276,573.593,60.8466,4.27931,83.0211,27.7695,95741.5,1.60899,0.25628,0,0,0
9/25/2047 9:00,424.603,747.316,87.1451,5.2329,83.3419,30.1003,95777.5,1.69218,0.25628,0,0,0
9/25/2047 10:00,615.984,832.14,103.774,6.13936,90.8257,32.1379,95795.6,1.78725,0.25628,0,0,0
9/25/2047 11:00,762.102,871.93,118.99,6.41339,100.49,33.6832,95784.2,1.90499,0.25628,0,0,0
9/25/2047 12:00,846.548,872.042,140.762,5.99984,108.94,34.7961,95738.8,2.02678,0.25628,0,0,0
9/25/2047 13:00,862.259,886.873,130.368,5.30442,116.955,35.4173,95668.1,2.13715,0.25628,0,0,0
9/25/2047 14:00,806.709,820.577,161.985,4.65566,122.694,36.1367,95584.8,2.24858,0.25628,0,0,0
9/25/2047 15:00,687.995,770.511,158.51,3.66066,123.33,37.0454,95497.8,2.27378,0.256277,0,0,0
9/25/2047 16:00,522.414,745.368,114.301,2.47876,119.302,37.5421,95428.6,2.19954,0.256272,0,0,0
9/25/2047 17:00,318.634,626.693,87.0891,2.13773,113.851,37.7188,95389.3,2.17015,0.25627,0,0,0
9/25/2047 18:00,111.709,338.538,49.4788,2.17068,109.18,37.6172,95371.9,2.19558,0.25627,0.047207,0,0
9/25/2047 19:00,3.38343,16.1455,2.82828,2.0367,106.124,36.7086,95389.9,2.2367,0.25627,0.002861,0,0
9/25/2047 20:00,0,0,0,2.16904,106.31,34.5761,95436.4,2.30907,0.25627,0,0,0
9/25/2047 21:00,0,0,0,2.51607,110.288,31.7838,95487.9,2.41745,0.25627,0,0,0
9/25/2047 22:00,0,0,0,2.87434,115.888,29.9044,95541.4,2.53051,0.25627,0,0,0
9/25/2047 23:00,0,0,0,3.0918,120.553,29.1703,95583.2,2.59784,0.25627,0,0,0
9/26/2047 0:00,0,0,0,2.97513,122.543,28.8155,95598,2.6182,0.25627,0,0,0
9/26/2047 1:00,0,0,0,2.69564,120.417,28.4762,95601.9,2.63053,0.25627,0,0,0
9/26/2047 2:00,0,0,0,2.50336,116.882,27.7951,95607.3,2.66653,0.25627,0,0,0
9/26/2047 3:00,0,0,0,2.30462,122.938,26.7661,95619.3,2.74872,0.256267,0,0,0
9/26/2047 4:00,0,0,0,1.9908,138.719,25.9442,95650.2,2.86755,0.256262,0,0,0
9/26/2047 5:00,0,0,0,1.80084,148.877,25.4537,95681.9,2.97833,0.25626,0,0,0
9/26/2047 6:00,0,0,0,1.75304,149.967,25.0294,95707,3.06132,0.25626,0,0,0
9/26/2047 7:00,27.9818,109.123,17.5256,1.57906,147.151,24.7506,95745,3.11069,0.25626,0,0,0
9/26/2047 8:00,188.448,426.252,74.9324,1.38199,145.111,25.6136,95787.9,3.13458,0.25626,0,0,0
9/26/2047 9:00,397.075,663.963,98.6641,1.2741,142.921,28.0592,95826.6,3.16396,0.25626,0,0,0
9/26/2047 10:00,583.046,758.577,118.221,1.10326,134.885,30.6651,95852.7,3.20594,0.25626,0,0,0
9/26/2047 11:00,725.865,810.112,130.756,0.809302,129.994,32.3739,95840.6,3.23412,0.25626,0,0,0
9/26/2047 12:00,808.565,821.002,147.122,0.497588,142.079,33.3065,95793.3,3.23229,0.25626,0.0042915,0,0
9/26/2047 13:00,824.96,822.177,149.669,0.317256,150.398,33.9021,95726.2,3.20654,0.25626,0.0061989,0,0
9/26/2047 14:00,772.93,752.841,184.445,0.357143,96.6509,34.6287,95643.3,3.16325,0.25626,0.0081062,0,0
9/26/2047 15:00,660.311,709.482,176.519,0.530229,46.3803,35.1612,95565.9,3.03483,0.256255,0,0,0
9/26/2047 16:00,503.688,708.914,118.968,0.556386,91.1548,35.0308,95516.9,2.83359,0.256245,0,0,0
9/26/2047 17:00,305.597,590.319,90.4114,0.575314,148.748,34.8336,95488.9,2.70949,0.25624,0,0,0
9/26/2047 18:00,104.562,310.513,48.2183,0.825795,164.548,34.54,95463,2.67525,0.25624,0.068188,0,0
9/26/2047 19:00,2.84965,14.1516,2.42395,1.19762,163.63,33.5714,95457.8,2.67381,0.25624,0,0,0
9/26/2047 20:00,0,0,0,1.59134,160.793,31.9013,95485.4,2.68781,0.25624,0,0,0
9/26/2047 21:00,0,0,0,1.91416,164.789,29.9671,95521.6,2.68091,0.25624,0,0,0
9/26/2047 22:00,0,0,0,2.34032,169.559,28.6623,95557.1,2.63043,0.25624,0,0,0
9/26/2047 23:00,0,0,0,2.73855,167.223,28.0891,95593.1,2.57559,0.25624,0,0,0
9/27/2047 0:00,0,0,0,2.7433,158.593,27.7275,95618.8,2.56949,0.25624,0,0,0
9/27/2047 1:00,0,0,0,2.48769,149.5,27.1869,95627.5,2.5972,0.25624,0,0,0
9/27/2047 2:00,0,0,0,2.19381,142.815,26.27,95627.5,2.61891,0.25624,0,0,0
9/27/2047 3:00,0,0,0,1.97324,139.595,25.0967,95618.2,2.60289,0.256243,0,0,0
9/27/2047 4:00,0,0,0,1.78468,140.239,24.0706,95608.7,2.55453,0.256248,0,0,0
9/27/2047 5:00,0,0,0,1.69138,143.106,23.3968,95613.7,2.52059,0.25625,0,0,0
9/27/2047 6:00,0,0,0,1.77119,143.162,22.8311,95634.7,2.51297,0.25625,0,0,0
9/27/2047 7:00,25.6282,79.8445,18.6782,1.72039,134.943,22.5528,95671,2.52215,0.25625,0,0,0
9/27/2047 8:00,197.169,511.698,65.179,1.55674,119.942,23.6845,95718.4,2.54351,0.25625,0,0,0
9/27/2047 9:00,405.808,701.793,92.4267,1.54099,106.601,26.4139,95768.3,2.56328,0.25625,0,0,0
9/27/2047 10:00,592.767,789.417,111.543,1.63143,102.178,29.4387,95798.5,2.5685,0.25625,0,0,0
9/27/2047 11:00,735.445,833.695,125.789,1.63573,107.587,31.9018,95793.4,2.55232,0.25625,0,0,0
9/27/2047 12:00,816.198,804.814,170.971,1.39552,111.815,33.4135,95755.1,2.51456,0.25625,0,0,0
9/27/2047 13:00,833.422,841.552,145.541,1.06129,99.5699,34.2533,95697.7,2.45786,0.25625,0,0,0
9/27/2047 14:00,782.81,785.88,172.273,0.894639,68.1028,35.2398,95628.7,2.38324,0.25625,0,0,0
9/27/2047 15:00,676.037,797.49,134.115,1.04324,48.0481,36.2124,95540.3,2.31154,0.256247,0,0,0
9/27/2047 16:00,513.578,761.886,103.776,1.36679,38.9004,36.5891,95450.9,2.25407,0.256242,0,0,0
9/27/2047 17:00,312.433,647.372,79.8057,1.5685,10.9375,36.5739,95391.6,2.19809,0.25624,0,0,0
9/27/2047 18:00,107.592,381.665,43.3358,1.6095,5.64632,36.1214,95367.1,2.17477,0.25624,0,0,0
9/27/2047 19:00,2.6244,18.2606,2.12475,1.72117,43.5437,34.7763,95392.7,2.22803,0.25624,0,0,0
9/27/2047 20:00,0,0,0,1.94907,73.5161,32.6889,95464.7,2.3221,0.25624,0,0,0
9/27/2047 21:00,0,0,0,2.01291,82.8487,30.4728,95539.1,2.38521,0.25624,0,0,0
9/27/2047 22:00,0,0,0,2.03991,96.5461,28.9578,95594.3,2.41471,0.25624,0,0,0
9/27/2047 23:00,0,0,0,2.09972,113.019,28.3741,95623.5,2.4442,0.25624,0,0,0
9/28/2047 0:00,0,0,0,1.95172,123.029,28.1835,95625.4,2.49118,0.25624,0,0,0
9/28/2047 1:00,0,0,0,1.75985,127.594,27.9281,95623.1,2.55445,0.25624,0,0,0
9/28/2047 2:00,0,0,0,1.69741,126.268,27.3041,95627.8,2.60397,0.25624,0,0,0
9/28/2047 3:00,0,0,0,1.82054,120.313,26.0627,95637,2.63393,0.25624,0,0,0
9/28/2047 4:00,0,0,0,2.05238,111.175,24.841,95656.2,2.64632,0.25624,0,0,0
9/28/2047 5:00,0,0,0,2.16695,102.066,24.5156,95672.4,2.60884,0.25624,0,0,0
9/28/2047 6:00,0,0,0,2.22154,97.1085,24.6699,95689.2,2.52516,0.25624,0,0,0
9/28/2047 7:00,22.5557,53.4297,17.6785,2.40684,94.4859,24.8767,95723.2,2.43712,0.25624,0,0,0
9/28/2047 8:00,184.824,415.571,77.35,2.82782,90.2258,26.3838,95766,2.36259,0.25624,0,0,0
9/28/2047 9:00,391.191,632.158,110.206,3.58715,85.4403,29.3479,95806.6,2.29478,0.25624,0,0,0
9/28/2047 10:00,579.013,736.665,131.997,4.4976,85.7162,31.8666,95833.3,2.2389,0.25624,0,0,0
9/28/2047 11:00,722.733,790.387,147.289,4.9605,92.9462,33.3993,95836.4,2.20173,0.25624,0,0,0
9/28/2047 12:00,805.799,798.074,168.679,4.76389,102.198,34.3394,95805.1,2.17257,0.25624,0,0,0
9/28/2047 13:00,822.581,805.344,167.496,4.22088,107.858,34.9449,95736.9,2.15054,0.25624,0,0,0
9/28/2047 14:00,774.675,778.404,173.684,3.63986,108.808,35.7647,95649.7,2.1443,0.25624,0,0,0
9/28/2047 15:00,663.158,759.054,150.471,3.0312,99.9632,36.6544,95565.7,2.1332,0.256235,0,0,0
9/28/2047 16:00,497.888,706.671,120.937,2.51763,84.2282,37.0639,95496,2.09556,0.256225,0,0,0
9/28/2047 17:00,297.833,578.328,92.2953,2.38719,78.473,37.0888,95448.2,2.05451,0.25622,0,0,0
9/28/2047 18:00,98.0996,307.762,46.6503,2.28405,79.744,36.7725,95430.5,2.03306,0.25622,0,0,0
9/28/2047 19:00,1.78439,9.33243,1.5464,1.94028,75.9163,35.7024,95438.3,2.02962,0.25622,0,0,0
9/28/2047 20:00,0,0,0,1.7331,77.2396,33.2824,95469.8,2.0347,0.25622,0,0,0
9/28/2047 21:00,0,0,0,1.97805,90.6524,30.2684,95518.4,2.03904,0.25622,0,0,0
9/28/2047 22:00,0,0,0,2.32945,100.501,28.5225,95575.8,2.03131,0.25622,0,0,0
9/28/2047 23:00,0,0,0,2.43816,100.536,27.977,95628.5,1.99074,0.25622,0,0,0
9/29/2047 0:00,0,0,0,2.61606,99.0059,27.5847,95657,1.91862,0.25622,0,0,0
9/29/2047 1:00,0,0,0,2.08838,70.9613,20.7984,95980.1,1.20137,0.25622,0,0,0
9/29/2047 2:00,0,0,0,1.31197,110.646,21.2555,95991,1.17941,0.25622,0,0,0
9/29/2047 3:00,0,0,0,0.917981,148.083,20.8913,96005.7,1.17914,0.256223,0,0,0
9/29/2047 4:00,0,0,0,1.33429,165.581,19.6121,96027.5,1.19737,0.256228,0,0,0
9/29/2047 5:00,0,0,0,1.74009,167.436,18.7893,96047.7,1.2088,0.25623,0,0,0
9/29/2047 6:00,0,0,0,1.75977,160.888,18.0092,96062.8,1.20792,0.25623,0,0,0
9/29/2047 7:00,27.8027,110.568,18.3574,1.57549,147.93,17.2696,96094,1.20265,0.25623,0,0,0
9/29/2047 8:00,206.737,585.783,59.4746,1.44625,134.123,17.9662,96137.5,1.19215,0.25623,0,0,0
9/29/2047 9:00,423.387,769.552,83.9368,1.3199,124.655,20.6082,96170.9,1.17741,0.25623,0,0,0
9/29/2047 10:00,616.613,852.193,101.787,0.910691,116.06,23.9022,96186.6,1.1596,0.25623,0,0,0
9/29/2047 11:00,763.249,895.855,113.546,0.555387,102.866,26.6542,96179.9,1.13664,0.25623,0,0,0
9/29/2047 12:00,847.018,897.76,132.803,0.77796,61.9842,28.7714,96144.4,1.11142,0.25623,0,0,0
9/29/2047 13:00,862.259,901.311,131.933,1.45523,1.14271,30.5034,96079.2,1.09009,0.25623,0,0,0
9/29/2047 14:00,807.559,834.067,165.673,1.96851,331.674,31.8934,95981.9,1.06836,0.25623,0,0,0
9/29/2047 15:00,689.592,795.369,157.347,1.80438,325.364,32.7144,95880,1.04612,0.256227,0,0,0
9/29/2047 16:00,525.802,796.78,104.003,1.31363,313.178,33.1267,95812,1.03113,0.256222,0,0,0
9/29/2047 17:00,317.822,682.593,78.6004,1.25753,302.099,33.3339,95770.6,1.01776,0.25622,0,0,0
9/29/2047 18:00,106.056,389.474,43.103,1.42351,303.356,33.1123,95746,1.00072,0.25622,0,0,0
9/29/2047 19:00,2.0269,13.3679,1.73014,1.59651,316.702,31.8931,95742.3,0.983293,0.25622,0,0,0
9/29/2047 20:00,0,0,0,1.9803,333.281,29.4883,95756.4,0.967019,0.25622,0,0,0
9/29/2047 21:00,0,0,0,2.25394,14.1649,27.0911,95788.2,0.948995,0.25622,0,0,0
9/29/2047 22:00,0,0,0,2.38839,51.8597,25.3732,95816.5,0.926094,0.25622,0,0,0
9/29/2047 23:00,0,0,0,2.54343,36.6779,23.6568,95822.9,0.905127,0.25622,0,0,0
9/30/2047 0:00,0,0,0,2.35361,350.659,22.2345,95818.4,0.89645,0.25622,0,0,0
9/30/2047 1:00,0,0,0,1.64073,268.276,21.9005,95816.3,0.899611,0.25622,0,0,0
9/30/2047 2:00,0,0,0,0.889871,179.054,21.7226,95814.4,0.90661,0.25622,0,0,0
9/30/2047 3:00,0,0,0,0.782586,149.11,20.4474,95808.9,0.914184,0.25622,0,0,0
9/30/2047 4:00,0,0,0,1.20798,157.199,18.5728,95807.3,0.921266,0.25622,0,0,0
9/30/2047 5:00,0,0,0,1.45405,161.277,17.0222,95807.5,0.920323,0.25622,0,0,0
9/30/2047 6:00,0,0,0,1.44827,158.581,15.9947,95813.2,0.906395,0.25622,0,0,0
9/30/2047 7:00,25.7692,83.0004,18.4874,1.472,154.13,15.8368,95828,0.88456,0.25622,0,0,0
9/30/2047 8:00,202.719,546.317,66.1425,1.61297,148.761,17.1699,95847.6,0.861566,0.25622,0,0,0
9/30/2047 9:00,421.475,743.508,95.377,1.61133,147.278,20.0662,95876.8,0.840922,0.25622,0,0,0
9/30/2047 10:00,617.662,835.397,115.473,1.15215,158.307,23.7069,95898.1,0.824607,0.25622,0,0,0
9/30/2047 11:00,766.813,886.168,127.087,0.629758,154.729,26.888,95891.7,0.810578,0.25622,0,0,0
9/30/2047 12:00,859.291,898.377,147.92,0.59116,87.609,29.0029,95857.2,0.790191,0.25622,0,0,0
9/30/2047 13:00,882.046,946.119,119.227,1.00522,358.311,30.4402,95788.3,0.758591,0.25622,0,0,0
9/30/2047 14:00,821.953,850.631,170.343,1.4959,317.199,31.7324,95695.1,0.724802,0.25622,0,0,0
9/30/2047 15:00,698.405,801.198,166.736,1.70061,314.138,32.8547,95602,0.707773,0.256217,0,0,0
9/30/2047 16:00,533.178,818.238,103.852,1.66576,317.851,33.5325,95527.5,0.705636,0.256212,0,0,0
9/30/2047 17:00,320.299,699.48,78.4041,1.72635,316.907,33.7322,95474.8,0.697617,0.25621,0,0,0
9/30/2047 18:00,104.008,375.021,44.223,1.74538,318.773,33.4329,95435.4,0.685315,0.25621,0,0,0
9/30/2047 19:00,1.58219,9.14304,1.39806,1.74818,354.443,32.0103,95418.7,0.679822,0.25621,0,0,0
9/30/2047 20:00,0,0,0,2.03907,41.5946,29.2731,95431.7,0.685587,0.25621,0,0,0
9/30/2047 21:00,0,0,0,2.28233,55.1608,26.4641,95470.4,0.702729,0.25621,0,0,0
9/30/2047 22:00,0,0,0,2.35241,63.4307,24.425,95512.3,0.721486,0.25621,0,0,0
9/30/2047 23:00,0,0,0,2.2043,87.8354,23.1175,95530.1,0.735366,0.25621,0,0,0
10/1/2047 0:00,0,0,0,1.76243,122.715,22.4373,95535.6,0.747001,0.25621,0,0,0
10/1/2047 1:00,0,0,0,2.78277,281.374,29.6008,95366.8,2.37676,0.2562,0,0,0
10/1/2047 2:00,0,0,0,2.55654,258.771,29.2429,95391.8,2.40474,0.2562,0,0,0
10/1/2047 3:00,0,0,0,2.38213,223.376,27.4286,95409,2.4296,0.256203,0,0,0
10/1/2047 4:00,0,0,0,2.03842,192.589,24.4972,95402.5,2.43174,0.256208,0,0,0
10/1/2047 5:00,0,0,0,1.72636,175.838,23.1307,95404.5,2.41455,0.25621,0,0,0
10/1/2047 6:00,0,0,0,1.62055,165.285,23.0688,95425.4,2.39298,0.25621,0,0,0
10/1/2047 7:00,21.2318,54.4189,16.774,1.72103,156.715,23.1782,95461.3,2.37501,0.25621,0,0,0
10/1/2047 8:00,186.076,458.541,69.3113,1.85646,153.233,24.9381,95512.9,2.36001,0.25621,0,0,0
10/1/2047 9:00,396.137,691.723,95.0005,1.72657,160.909,29.0486,95558.3,2.34437,0.25621,0,0,0
10/1/2047 10:00,582.912,784.06,114.33,1.3688,197.994,32.6482,95583.3,2.32646,0.25621,0,0,0
10/1/2047 11:00,725.368,833.213,127.122,1.30112,255.79,33.8847,95584.3,2.30526,0.25621,0,0,0
10/1/2047 12:00,809.061,849.932,139.637,1.70753,292.956,34.1189,95559.9,2.27855,0.25621,0,0,0
